mapc,ten,demuc_id,chuong_id,chude_id,noidung,chimuc,vbqppl,vbqppl_link,stt
3600100000000000100000100000000000000000,Điều 36.1.LQ.1. Công đoàn,fc3ab628-e974-4615-9209-270bd558b40e,36001000000000001000,ce9b9ff4-87dd-44d1-add8-27c1ec82d856,"Công đoàn là tổ chức chính trị - xã hội rộng lớn của giai cấp công nhân và của người lao động, được thành lập trên cơ sở tự nguyện, là thành viên trong hệ thống chính trị của xã hội Việt Nam, dưới sự lãnh đạo của Đảng Cộng sản Việt Nam; đại diện cho cán bộ, công chức, viên chức, công nhân và những người lao động khác (sau đây gọi chung là người lao động), cùng với cơ quan nhà nước, tổ chức kinh tế, tổ chức xã hội chăm lo và bảo vệ quyền, lợi ích hợp pháp, chính đáng của người lao động; tham gia quản lý nhà nước, quản lý kinh tế - xã hội, tham gia thanh tra, kiểm tra, giám sát hoạt động của cơ quan nhà nước, tổ chức, đơn vị, doanh nghiệp; tuyên truyền, vận động người lao động học tập nâng cao trình độ, kỹ năng nghề nghiệp, chấp hành pháp luật, xây dựng và bảo vệ Tổ quốc Việt Nam xã hội chủ nghĩa.
",1,"(Điều 1 Luật số 12/2012/QH13 Công đoàn ngày 20/06/2012 của Quốc hội, có hiệu lực thi hành kể từ ngày 01/01/2013)",http://vbpl.vn/TW/Pages/vbpq-toanvan.aspx?ItemID=27625#Chuong_I_Dieu_1,0
3600100000000000100000200000000000000000,Điều 36.1.LQ.2. Phạm vi điều chỉnh,fc3ab628-e974-4615-9209-270bd558b40e,36001000000000001000,ce9b9ff4-87dd-44d1-add8-27c1ec82d856,"Luật này quy định về quyền thành lập, gia nhập và hoạt động công đoàn của người lao động; chức năng, quyền, trách nhiệm của Công đoàn; quyền, trách nhiệm của đoàn viên công đoàn; trách nhiệm của Nhà nước, cơ quan nhà nước, tổ chức, đơn vị, doanh nghiệp sử dụng lao động đối với Công đoàn; bảo đảm hoạt động của Công đoàn; giải quyết tranh chấp và xử lý vi phạm pháp luật về công đoàn.
",2,"(Điều 2 Luật số 12/2012/QH13, có hiệu lực thi hành kể từ ngày 01/01/2013)",http://vbpl.vn/TW/Pages/vbpq-toanvan.aspx?ItemID=27625#Chuong_I_Dieu_2,1
3600100000000000100000300000000000000000,Điều 36.1.LQ.3. Đối tượng áp dụng,fc3ab628-e974-4615-9209-270bd558b40e,36001000000000001000,ce9b9ff4-87dd-44d1-add8-27c1ec82d856,"Luật này áp dụng đối với công đoàn các cấp, cơ quan nhà nước, tổ chức chính trị, tổ chức chính trị - xã hội, tổ chức chính trị xã hội - nghề nghiệp, tổ chức xã hội - nghề nghiệp, đơn vị, doanh nghiệp, tổ chức khác có sử dụng lao động theo quy định của pháp luật về lao động, cơ quan, tổ chức nước ngoài, tổ chức quốc tế hoạt động trên lãnh thổ Việt Nam có liên quan đến tổ chức và hoạt động công đoàn (sau đây gọi chung là cơ quan, tổ chức, doanh nghiệp), đoàn viên công đoàn và người lao động.
",3,"(Điều 3 Luật số 12/2012/QH13, có hiệu lực thi hành kể từ ngày 01/01/2013)",http://vbpl.vn/TW/Pages/vbpq-toanvan.aspx?ItemID=27625#Chuong_I_Dieu_3,2
3600100000000000100000340247220043000010,Điều 36.1.NĐ.1.1. Phạm vi điều chỉnh,fc3ab628-e974-4615-9209-270bd558b40e,36001000000000001000,ce9b9ff4-87dd-44d1-add8-27c1ec82d856,"Nghị định này quy định quyền, trách nhiệm của công đoàn trong việc đại diện, bảo vệ quyền, lợi ích hợp pháp, chính đáng của người lao động.
",1,"(Điều 1 Nghị định số 43/2013/NĐ-CP Quy định chi tiết thi hành Điều 10 của Luật Công đoàn về quyền, trách nhiệm của công đoàn trong việc đại diện, bảo vệ quyền, lợi ích hợp pháp, chính đáng của người lao động ngày 10/05/2013 của Chính phủ, có hiệu lực thi hành kể từ ngày 01/07/2013)",http://vbpl.vn/TW/Pages/vbpq-toanvan.aspx?ItemID=32525#Dieu_1,3
3600100000000000100000340247220043000020,Điều 36.1.NĐ.1.2. Đối tượng áp dụng,fc3ab628-e974-4615-9209-270bd558b40e,36001000000000001000,ce9b9ff4-87dd-44d1-add8-27c1ec82d856,"1. Tổ chức công đoàn các cấp trong hệ thống công đoàn theo quy định tại Điều 7 của Luật công đoàn.

2. Công chức, viên chức, công nhân và người lao động (gọi chung là người lao động).

3. Đơn vị sử dụng lao động, cơ quan, tổ chức có liên quan đến việc thực hiện quyền, trách nhiệm của công đoàn trong việc đại diện, bảo vệ quyền, lợi ích hợp pháp, chính đáng của người lao động.
",2,"(Điều 2 Nghị định số 43/2013/NĐ-CP, có hiệu lực thi hành kể từ ngày 01/07/2013)",http://vbpl.vn/TW/Pages/vbpq-toanvan.aspx?ItemID=32525#Dieu_2,4
3600100000000000100000340249170191000010,Điều 36.1.NĐ.2.1. Phạm vi điều chỉnh,fc3ab628-e974-4615-9209-270bd558b40e,36001000000000001000,ce9b9ff4-87dd-44d1-add8-27c1ec82d856,"1. Nghị định này quy định chi tiết về tài chính công đoàn đối với nguồn thu kinh phí công đoàn và ngân sách nhà nước cấp hỗ trợ.

2. Đối với nguồn thu đoàn phí công đoàn do đoàn viên công đoàn đóng thực hiện theo quy định của Điều lệ Công đoàn Việt Nam.

3. Đối với nguồn thu khác từ hoạt động văn hóa, thể thao, hoạt động kinh tế của công đoàn; từ đề án, dự án do Nhà nước giao; từ viện trợ, tài trợ của tổ chức, cá nhân trong nước và nước ngoài thực hiện theo quy định của pháp luật liên quan đến quản lý và sử dụng đối với từng khoản thu.
",1,"(Điều 1 Nghị định số 191/2013/NĐ-CP Quy định chi tiết về tài chính công đoàn ngày 21/11/2013 của Chính phủ, có hiệu lực thi hành kể từ ngày 10/01/2014)",http://vbpl.vn/TW/Pages/vbpq-toanvan.aspx?ItemID=32634#Chuong_I_Dieu_1,5
3600100000000000100000340249170191000020,Điều 36.1.NĐ.2.2. Đối tượng áp dụng,fc3ab628-e974-4615-9209-270bd558b40e,36001000000000001000,ce9b9ff4-87dd-44d1-add8-27c1ec82d856,"1. Cơ quan, tổ chức, doanh nghiệp quy định tại Điều 4 Nghị định này.

2. Cơ quan, tổ chức, các cấp công đoàn, cá nhân có liên quan đến quản lý và sử dụng tài chính công đoàn theo quy định của Luật công đoàn.
",2,"(Điều 2 Nghị định số 191/2013/NĐ-CP, có hiệu lực thi hành kể từ ngày 10/01/2014)",http://vbpl.vn/TW/Pages/vbpq-toanvan.aspx?ItemID=32634#Chuong_I_Dieu_2,6
3600100000000000100000340249220200000010,Điều 36.1.NĐ.3.1. Phạm vi điều chỉnh,fc3ab628-e974-4615-9209-270bd558b40e,36001000000000001000,ce9b9ff4-87dd-44d1-add8-27c1ec82d856,"Nghị định này quy định về quyền, trách nhiệm của công đoàn tham gia quản lý nhà nước, quản lý kinh tế - xã hội.
",1,"(Điều 1 Nghị định số 200/2013/NĐ-CP Quy định chi tiết Điều 11 Luật Công đoàn về quyền, trách nhiệm của công đoàn trong việc tham gia quản lý nhà nước, quản lý kinh tế - xã hội ngày 26/11/2013 của Chính phủ, có hiệu lực thi hành kể từ ngày 01/02/2014)",http://vbpl.vn/TW/Pages/vbpq-toanvan.aspx?ItemID=32647#Chuong_I_Dieu_1,7
3600100000000000100000340249220200000020,Điều 36.1.NĐ.3.2. Đối tượng áp dụng,fc3ab628-e974-4615-9209-270bd558b40e,36001000000000001000,ce9b9ff4-87dd-44d1-add8-27c1ec82d856,"1. Công đoàn các cấp theo quy định của Điều lệ Công đoàn Việt Nam, gồm:

a) Tổng Liên đoàn Lao động Việt Nam;

b) Liên đoàn Lao động tỉnh, thành phố trực thuộc Trung ương (sau đây viết tắt là công đoàn cấp tỉnh); công đoàn ngành Trung ương, công đoàn tổng công ty trực thuộc Tổng Liên đoàn Lao động Việt Nam (sau đây viết tắt là công đoàn ngành Trung ương);

c) Liên đoàn lao động huyện, quận, thị xã, thành phố thuộc tỉnh; công đoàn giáo dục huyện, quận, thị xã, thành phố thuộc tỉnh; công đoàn ngành địa phương; công đoàn các khu công nghiệp, khu chế xuất, khu kinh tế, khu công nghệ cao; công đoàn tổng công ty trực thuộc công đoàn cấp tỉnh, công đoàn ngành Trung ương; công đoàn cơ quan Bộ, cơ quan ngang Bộ, cơ quan trực thuộc Chính phủ, Quốc hội, Ban của Đảng và các tổ chức chính trị - xã hội ở Trung ương (sau đây viết tắt là công đoàn cấp trên trực tiếp cơ sở);

d) Công đoàn cơ sở, nghiệp đoàn (sau đây viết tắt là công đoàn cơ sở).

2. Cán bộ, công chức, viên chức, công nhân và người lao động (sau đây viết tắt là người lao động).

3. Cơ quan nhà nước, tổ chức chính trị, các tổ chức chính trị - xã hội, tổ chức xã hội - nghề nghiệp, đơn vị sự nghiệp, doanh nghiệp và các tổ chức khác có sử dụng lao động theo quy định của pháp luật lao động (sau đây viết tắt là cơ quan, tổ chức, doanh nghiệp).
",2,"(Điều 2 Nghị định số 200/2013/NĐ-CP, có hiệu lực thi hành kể từ ngày 01/02/2014)",http://vbpl.vn/TW/Pages/vbpq-toanvan.aspx?ItemID=32647#Chuong_I_Dieu_2,8
3600100000000000100000340252540098000010,Điều 36.1.NĐ.4.1. Phạm vi điều chỉnh,fc3ab628-e974-4615-9209-270bd558b40e,36001000000000001000,ce9b9ff4-87dd-44d1-add8-27c1ec82d856,"Nghị định này quy định thành lập tổ chức Đảng Cộng sản Việt Nam (sau đây viết tắt là tổ chức Đảng); các tổ chức chính trị - xã hội (gồm Công đoàn Việt Nam, Đoàn Thanh niên Cộng sản Hồ Chí Minh, Hội Cựu Chiến binh Việt Nam) tại doanh nghiệp thuộc mọi thành phần kinh tế; trách nhiệm của cơ quan, tổ chức, doanh nghiệp trong việc tạo điều kiện để người lao động có nhu cầu, hoặc mong muốn được thành lập và tham gia hoạt động tại các tổ chức đó khi đủ điều kiện theo quy định.
",1,"(Điều 1 Nghị định số 98/2014/NĐ-CP Quy định việc thành lập tổ chức chính trị, các tổ chức chính trị - xã hội tại doanh nghiệp thuộc mọi thành phần kinh tế ngày 24/10/2014 của Chính phủ, có hiệu lực thi hành kể từ ngày 10/12/2014)",http://vbpl.vn/TW/Pages/vbpq-toanvan.aspx?ItemID=37228#Dieu_1,9
